Gene,Species,Chromosome,Type,Type_Start,Type_End
ALDH1A3,Mus musculus,19,Stat4,20482764,20482774
ALDH1A3,Mus musculus,19,Stat4,20482843,20482853
ALDH1A3,Mus musculus,19,Stat4,20482875,20482885
ALDH1A3,Mus musculus,19,MYC,20482887,20482895
ALDH1A3,Mus musculus,19,Lef1,20483009,20483017
ALDH1A3,Mus musculus,19,Yy1,20483013,20483021
ALDH1A3,Mus musculus,19,Stat4,20483028,20483038
ALDH1A3,Mus musculus,19,Stat4,20483029,20483039
ALDH1A3,Mus musculus,19,Yy1,20483059,20483067
ALDH1A3,Mus musculus,19,Stat4,20483070,20483080
ALDH1A3,Mus musculus,19,Lef1,20483072,20483080
ALDH1A3,Mus musculus,19,Lef1,20483178,20483186
ALDH1A3,Mus musculus,19,Yy1,20483241,20483249
ALDH1A3,Mus musculus,19,Yy1,20483242,20483250
ALDH1A3,Mus musculus,19,Stat4,20483303,20483313
ALDH1A3,Mus musculus,19,Lef1,20483404,20483412
ALDH1A3,Mus musculus,19,HNF4A,20483406,20483415
ALDH1A3,Mus musculus,19,HNF4G,20483406,20483415
ALDH1A3,Mus musculus,19,Yy1,20483412,20483420
ALDH1A3,Mus musculus,19,Yy1,20483577,20483585
ALDH1A3,Mus musculus,19,Stat4,20483586,20483596
ALDH1A3,Mus musculus,19,Stat4,20483629,20483639
ALDH1A3,Mus musculus,19,Lef1,20483632,20483640
ALDH1A3,Mus musculus,19,Stat4,20483727,20483737
ALDH1A3,Mus musculus,19,Stat4,20483728,20483738
ALDH1A3,Mus musculus,19,Stat4,20483766,20483776
ALDH1A3,Mus musculus,19,Stat4,20483801,20483811
ALDH1A3,Mus musculus,19,MYC,20483864,20483872
ALDH1A3,Mus musculus,19,Stat4,20483891,20483901
ALDH1A3,Mus musculus,19,Yy1,20483901,20483909
ALDH1A3,Mus musculus,19,MYC,20483914,20483922
ALDH1A3,Mus musculus,19,HNF4A,20483927,20483936
ALDH1A3,Mus musculus,19,HNF4G,20483927,20483936
ALDH1A3,Mus musculus,19,Stat4,20484005,20484015
ALDH1A3,Mus musculus,19,HNF4A,20484026,20484035
ALDH1A3,Mus musculus,19,HNF4G,20484026,20484035
ALDH1A3,Mus musculus,19,MAFA,20484044,20484057
ALDH1A3,Mus musculus,19,MYC,20484058,20484066
ALDH1A3,Mus musculus,19,MAFA,20484132,20484145
ALDH1A3,Mus musculus,19,MYC,20484184,20484192
ALDH1A3,Mus musculus,19,HNF4A,20484220,20484229
ALDH1A3,Mus musculus,19,HNF4G,20484220,20484229
ALDH1A3,Mus musculus,19,MZF1,20484226,20484234
ALDH1A3,Mus musculus,19,Stat4,20484291,20484301
ALDH1A3,Mus musculus,19,Lef1,20484389,20484397
ALDH1A3,Mus musculus,19,Stat4,20484418,20484428
ALDH1A3,Mus musculus,19,Yy1,20484447,20484455
ALDH1A3,Mus musculus,19,MAFA,20484483,20484496
ALDH1A3,Mus musculus,19,Yy1,20484521,20484529
ALDH1A3,Mus musculus,19,Lef1,20484549,20484557
ALDH1A3,Mus musculus,19,Stat4,20484557,20484567
ALDH1A3,Mus musculus,19,Stat4,20484559,20484569
ALDH1A3,Mus musculus,19,Stat4,20484560,20484570
ALDH1A3,Mus musculus,19,Stat4,20484588,20484598
ALDH1A3,Mus musculus,19,Stat4,20484594,20484604
ALDH1A3,Mus musculus,19,Stat4,20484595,20484605
ALDH1A3,Mus musculus,19,Yy1,20484600,20484608
ALDH1A3,Mus musculus,19,HNF4A,20484607,20484616
ALDH1A3,Mus musculus,19,HNF4G,20484607,20484616
ALDH1A3,Mus musculus,19,Yy1,20484649,20484657
ALDH1A3,Mus musculus,19,MAFA,20484678,20484691
ALDH1A3,Mus musculus,19,HNF4A,20484689,20484698
ALDH1A3,Mus musculus,19,HNF4G,20484689,20484698
ALDH1A3,Mus musculus,19,Lef1,20484715,20484723
ALDH1A3,Mus musculus,19,HNF4A,20484717,20484726
ALDH1A3,Mus musculus,19,HNF4G,20484717,20484726
ALDH1A3,Mus musculus,19,Stat4,20484732,20484742
ALDH1A3,Mus musculus,19,Yy1,20484819,20484827
ALDH1A3,Mus musculus,19,HNF4A,20484859,20484868
ALDH1A3,Mus musculus,19,HNF4G,20484859,20484868
ALDH1A3,Mus musculus,19,MZF1,20484976,20484984
ALDH1A3,Mus musculus,19,Stat4,20484977,20484987
ALDH1A3,Mus musculus,19,HNF4A,20485067,20485076
ALDH1A3,Mus musculus,19,HNF4G,20485067,20485076
ALDH1A3,Mus musculus,19,Yy1,20485111,20485119
ALDH1A3,Mus musculus,19,Stat4,20485134,20485144
ALDH1A3,Mus musculus,19,MYC,20485175,20485183
ALDH1A3,Mus musculus,19,Stat4,20485200,20485210
ALDH1A3,Mus musculus,19,HNF4A,20485220,20485229
ALDH1A3,Mus musculus,19,HNF4G,20485220,20485229
ALDH1A3,Mus musculus,19,Lef1,20485243,20485251
ALDH1A3,Mus musculus,19,Yy1,20485275,20485283
ALDH1A3,Mus musculus,19,Stat4,20485307,20485317
ALDH1A3,Mus musculus,19,Stat4,20485308,20485318
ALDH1A3,Mus musculus,19,Yy1,20485343,20485351
ALDH1A3,Mus musculus,19,Lef1,20485360,20485368
ALDH1A3,Mus musculus,19,Stat4,20485360,20485370
ALDH1A3,Mus musculus,19,Stat4,20485435,20485445
ALDH1A3,Mus musculus,19,Stat4,20485436,20485446
ALDH1A3,Mus musculus,19,Yy1,20485556,20485564
ALDH1A3,Mus musculus,19,MYC,20485556,20485564
ALDH1A3,Mus musculus,19,Stat4,20485604,20485614
ALDH1A3,Mus musculus,19,Stat4,20485684,20485694
ALDH1A3,Mus musculus,19,Yy1,20485718,20485726
ALDH1A3,Mus musculus,19,Yy1,20485746,20485754
ALDH1A3,Mus musculus,19,Yy1,20485831,20485839
ALDH1A3,Mus musculus,19,HNF4A,20485845,20485854
ALDH1A3,Mus musculus,19,HNF4G,20485845,20485854
ALDH1A3,Mus musculus,19,Stat4,20485915,20485925
ALDH1A3,Mus musculus,19,Stat4,20485916,20485926
ALDH1A3,Mus musculus,19,Lef1,20485929,20485937
ALDH1A3,Mus musculus,19,Stat4,20485931,20485941
ALDH1A3,Mus musculus,19,Stat4,20485932,20485942
ALDH1A3,Mus musculus,19,MYC,20485954,20485962
ALDH1A3,Mus musculus,19,HNF4A,20486004,20486013
ALDH1A3,Mus musculus,19,HNF4G,20486004,20486013
ALDH1A3,Mus musculus,19,Yy1,20486043,20486051
ALDH1A3,Mus musculus,19,MZF1,20486048,20486056
ALDH1A3,Mus musculus,19,Lef1,20486075,20486083
ALDH1A3,Mus musculus,19,Stat4,20486075,20486085
ALDH1A3,Mus musculus,19,MZF1,20486085,20486093
ALDH1A3,Mus musculus,19,MZF1,20486160,20486168
ALDH1A3,Mus musculus,19,Lef1,20486184,20486192
ALDH1A3,Mus musculus,19,MZF1,20486372,20486380
ALDH1A3,Mus musculus,19,Stat4,20486393,20486403
ALDH1A3,Mus musculus,19,HNF4A,20486459,20486468
ALDH1A3,Mus musculus,19,HNF4G,20486459,20486468
ALDH1A3,Mus musculus,19,MZF1,20486483,20486491
ALDH1A3,Mus musculus,19,MYC,20486522,20486530
ALDH1A3,Mus musculus,19,Yy1,20486548,20486556
ALDH1A3,Mus musculus,19,MZF1,20486626,20486634
ALDH1A3,Mus musculus,19,Lef1,20486657,20486665
ALDH1A3,Mus musculus,19,MZF1,20486716,20486724
ALDH1A3,Mus musculus,19,Lef1,20486721,20486729
ALDH1A3,Mus musculus,19,MZF1,20486728,20486736
ALDH1A3,Mus musculus,19,Yy1,20486762,20486770
ALDH1A3,Mus musculus,19,Stat4,20486847,20486857
ALDH1A3,Mus musculus,19,Yy1,20486853,20486861
ALDH1A3,Mus musculus,19,MZF1,20486892,20486900
ALDH1A3,Mus musculus,19,Lef1,20486896,20486904
ALDH1A3,Mus musculus,19,HNF4A,20486949,20486958
ALDH1A3,Mus musculus,19,HNF4G,20486949,20486958
ALDH1A3,Mus musculus,19,Lef1,20487067,20487075
ALDH1A3,Mus musculus,19,Yy1,20487085,20487093
ALDH1A3,Mus musculus,19,Lef1,20487141,20487149
ALDH1A3,Mus musculus,19,MZF1,20487257,20487265
ALDH1A3,Mus musculus,19,HNF4A,20487281,20487290
ALDH1A3,Mus musculus,19,HNF4G,20487281,20487290
ALDH1A3,Mus musculus,19,Stat4,20487303,20487313
ALDH1A3,Mus musculus,19,Yy1,20487319,20487327
ALDH1A3,Mus musculus,19,HNF4A,20487333,20487342
ALDH1A3,Mus musculus,19,HNF4G,20487333,20487342
ALDH1A3,Mus musculus,19,Stat4,20487380,20487390
ALDH1A3,Mus musculus,19,Yy1,20487387,20487395
ALDH1A3,Mus musculus,19,HNF4G,20487432,20487441
ALDH1A3,Mus musculus,19,MZF1,20487457,20487465
ALDH1A3,Mus musculus,19,Stat4,20487479,20487489
ALDH1A3,Mus musculus,19,HNF4A,20487506,20487515
ALDH1A3,Mus musculus,19,HNF4G,20487506,20487515
ALDH1A3,Mus musculus,19,HNF4A,20487506,20487520
ALDH1A3,Mus musculus,19,Lef1,20487509,20487517
ALDH1A3,Mus musculus,19,MZF1,20487596,20487604
ALDH1A3,Mus musculus,19,MZF1,20487640,20487648
ALDH1A3,Mus musculus,19,Lef1,20487645,20487653
ALDH1A3,Mus musculus,19,MYC,20487818,20487826
ALDH1A3,Mus musculus,19,HNF4A,20487843,20487852
ALDH1A3,Mus musculus,19,HNF4G,20487843,20487852
ALDH1A3,Mus musculus,19,HNF4A,20487861,20487870
ALDH1A3,Mus musculus,19,HNF4G,20487861,20487870
ALDH1A3,Mus musculus,19,MZF1,20487914,20487922
ALDH1A3,Mus musculus,19,Stat4,20487915,20487925
ALDH1A3,Mus musculus,19,Stat4,20487916,20487926
ALDH1A3,Mus musculus,19,Stat4,20487968,20487978
ALDH1A3,Mus musculus,19,MAFA,20488051,20488064
ALDH1A3,Mus musculus,19,Lef1,20488097,20488105
ALDH1A3,Mus musculus,19,Yy1,20488099,20488107
ALDH1A3,Mus musculus,19,Lef1,20488118,20488126
ALDH1A3,Mus musculus,19,Lef1,20488125,20488133
ALDH1A3,Mus musculus,19,Lef1,20488137,20488145
ALDH1A3,Mus musculus,19,HNF4A,20488250,20488259
ALDH1A3,Mus musculus,19,HNF4G,20488250,20488259
ALDH1A3,Mus musculus,19,HNF4A,20488258,20488267
ALDH1A3,Mus musculus,19,HNF4G,20488258,20488267
ALDH1A3,Mus musculus,19,MZF1,20488275,20488283
ALDH1A3,Mus musculus,19,Lef1,20488298,20488306
ALDH1A3,Mus musculus,19,Stat4,20488299,20488309
ALDH1A3,Mus musculus,19,Yy1,20488326,20488334
ALDH1A3,Mus musculus,19,Lef1,20488425,20488433
ALDH1A3,Mus musculus,19,MZF1,20488430,20488438
ALDH1A3,Mus musculus,19,Lef1,20488434,20488442
ALDH1A3,Mus musculus,19,HNF4A,20488487,20488496
ALDH1A3,Mus musculus,19,HNF4G,20488487,20488496
ALDH1A3,Mus musculus,19,Yy1,20488536,20488544
ALDH1A3,Mus musculus,19,Yy1,20488544,20488552
ALDH1A3,Mus musculus,19,Stat4,20488547,20488557
ALDH1A3,Mus musculus,19,Yy1,20488589,20488597
ALDH1A3,Mus musculus,19,Lef1,20488605,20488613
ALDH1A3,Mus musculus,19,Yy1,20488623,20488631
ALDH1A3,Mus musculus,19,Lef1,20488679,20488687
ALDH1A3,Mus musculus,19,Yy1,20488691,20488699
ALDH1A3,Mus musculus,19,Yy1,20488765,20488773
ALDH1A3,Mus musculus,19,Stat4,20488770,20488780
ALDH1A3,Mus musculus,19,Stat4,20488779,20488789
ALDH1A3,Mus musculus,19,Lef1,20488781,20488789
ALDH1A3,Mus musculus,19,Yy1,20488847,20488855
ALDH1A3,Mus musculus,19,Stat4,20488906,20488916
ALDH1A3,Mus musculus,19,Lef1,20488919,20488927
ALDH1A3,Mus musculus,19,Yy1,20488961,20488969
ALDH1A3,Mus musculus,19,MZF1,20489011,20489019
ALDH1A3,Mus musculus,19,Lef1,20489063,20489071
ALDH1A3,Mus musculus,19,Lef1,20489073,20489081
ALDH1A3,Mus musculus,19,Lef1,20489112,20489120
ALDH1A3,Mus musculus,19,Stat4,20489192,20489202
ALDH1A3,Mus musculus,19,Lef1,20489194,20489202
ALDH1A3,Mus musculus,19,Yy1,20489202,20489210
ALDH1A3,Mus musculus,19,HNF4A,20489221,20489230
ALDH1A3,Mus musculus,19,HNF4G,20489221,20489230
ALDH1A3,Mus musculus,19,HNF4A,20489227,20489236
ALDH1A3,Mus musculus,19,HNF4G,20489227,20489236
ALDH1A3,Mus musculus,19,MYC,20489233,20489241
ALDH1A3,Mus musculus,19,Yy1,20489288,20489296
ALDH1A3,Mus musculus,19,Stat4,20489329,20489339
ALDH1A3,Mus musculus,19,Yy1,20489377,20489385
ALDH1A3,Mus musculus,19,Stat4,20489511,20489521
ALDH1A3,Mus musculus,19,Yy1,20489559,20489567
ALDH1A3,Mus musculus,19,Lef1,20489579,20489587
ALDH1A3,Mus musculus,19,Stat4,20489606,20489616
ALDH1A3,Mus musculus,19,MAFA,20489642,20489655
ALDH1A3,Mus musculus,19,Yy1,20489656,20489664
ALDH1A3,Mus musculus,19,Lef1,20489666,20489674
ALDH1A3,Mus musculus,19,Yy1,20489701,20489709
ALDH1A3,Mus musculus,19,Yy1,20489756,20489764
ALDH1A3,Mus musculus,19,Yy1,20489791,20489799
ALDH1A3,Mus musculus,19,Stat4,20489831,20489841
ALDH1A3,Mus musculus,19,Stat4,20489887,20489897
ALDH1A3,Mus musculus,19,Yy1,20489904,20489912
ALDH1A3,Mus musculus,19,Yy1,20489919,20489927
ALDH1A3,Mus musculus,19,MYC,20489946,20489954
ALDH1A3,Mus musculus,19,MZF1,20489972,20489980
ALDH1A3,Mus musculus,19,Lef1,20489994,20490002
ALDH1A3,Mus musculus,19,Stat4,20490033,20490043
ALDH1A3,Mus musculus,19,HNF4A,20490166,20490175
ALDH1A3,Mus musculus,19,HNF4G,20490166,20490175
ALDH1A3,Mus musculus,19,Yy1,20490321,20490329
ALDH1A3,Mus musculus,19,HNF4A,20490369,20490378
ALDH1A3,Mus musculus,19,HNF4G,20490369,20490378
ALDH1A3,Mus musculus,19,MZF1,20490384,20490392
ALDH1A3,Mus musculus,19,MZF1,20490391,20490399
ALDH1A3,Mus musculus,19,Yy1,20490429,20490437
ALDH1A3,Mus musculus,19,Lef1,20490479,20490487
ALDH1A3,Mus musculus,19,Stat4,20490504,20490514
ALDH1A3,Mus musculus,19,Yy1,20490586,20490594
ALDH1A3,Mus musculus,19,Yy1,20490587,20490595
ALDH1A3,Mus musculus,19,Stat4,20490590,20490600
ALDH1A3,Mus musculus,19,HNF4A,20490683,20490692
ALDH1A3,Mus musculus,19,HNF4G,20490683,20490692
ALDH1A3,Mus musculus,19,Yy1,20490689,20490697
ALDH1A3,Mus musculus,19,Lef1,20490765,20490773
ALDH1A3,Mus musculus,19,MZF1,20490807,20490815
ALDH1A3,Mus musculus,19,MZF1,20490821,20490829
ALDH1A3,Mus musculus,19,Yy1,20490826,20490834
ALDH1A3,Mus musculus,19,Lef1,20490854,20490862
ALDH1A3,Mus musculus,19,Stat4,20490900,20490910
ALDH1A3,Mus musculus,19,Yy1,20490910,20490918
ALDH1A3,Mus musculus,19,Yy1,20490925,20490933
ALDH1A3,Mus musculus,19,MYC,20490925,20490933
ALDH1A3,Mus musculus,19,MZF1,20490969,20490977
ALDH1A3,Mus musculus,19,MZF1,20491083,20491091
ALDH1A3,Mus musculus,19,Stat4,20491172,20491182
ALDH1A3,Mus musculus,19,MZF1,20491315,20491323
ALDH1A3,Mus musculus,19,Yy1,20491320,20491328
ALDH1A3,Mus musculus,19,Stat4,20491332,20491342
ALDH1A3,Mus musculus,19,Yy1,20491339,20491347
ALDH1A3,Mus musculus,19,HNF4A,20491367,20491376
ALDH1A3,Mus musculus,19,HNF4G,20491367,20491376
ALDH1A3,Mus musculus,19,Stat4,20491372,20491382
ALDH1A3,Mus musculus,19,Lef1,20491381,20491389
ALDH1A3,Mus musculus,19,Stat4,20491393,20491403
ALDH1A3,Mus musculus,19,Lef1,20491395,20491403
ALDH1A3,Mus musculus,19,Yy1,20491435,20491443
ALDH1A3,Mus musculus,19,Stat4,20491454,20491464
ALDH1A3,Mus musculus,19,Yy1,20491473,20491481
ALDH1A3,Mus musculus,19,HNF4A,20491507,20491516
ALDH1A3,Mus musculus,19,HNF4G,20491507,20491516
ALDH1A3,Mus musculus,19,MAFA,20491523,20491536
ALDH1A3,Mus musculus,19,MYC,20491715,20491723
ALDH1A3,Mus musculus,19,MYC,20491743,20491751
ALDH1A3,Mus musculus,19,MYC,20491749,20491757
ALDH1A3,Mus musculus,19,MYC,20491751,20491759
ALDH1A3,Mus musculus,19,Stat4,20491782,20491792
ALDH1A3,Mus musculus,19,HNF4A,20491790,20491799
ALDH1A3,Mus musculus,19,HNF4G,20491790,20491799
ALDH1A3,Mus musculus,19,HNF4A,20491806,20491815
ALDH1A3,Mus musculus,19,HNF4G,20491806,20491815
ALDH1A3,Mus musculus,19,Stat4,20491845,20491855
ALDH1A3,Mus musculus,19,Stat4,20491869,20491879
ALDH1A3,Mus musculus,19,MZF1,20491897,20491905
ALDH1A3,Mus musculus,19,Stat4,20491905,20491915
ALDH1A3,Mus musculus,19,HNF4A,20491919,20491928
ALDH1A3,Mus musculus,19,HNF4G,20491919,20491928
ALDH1A3,Mus musculus,19,Yy1,20491931,20491939
ALDH1A3,Mus musculus,19,Stat4,20491934,20491944
ALDH1A3,Mus musculus,19,Stat4,20491935,20491945
ALDH1A3,Mus musculus,19,Lef1,20491944,20491952
ALDH1A3,Mus musculus,19,Stat4,20491952,20491962
ALDH1A3,Mus musculus,19,MZF1,20492070,20492078
ALDH1A3,Mus musculus,19,Lef1,20492107,20492115
ALDH1A3,Mus musculus,19,Stat4,20492126,20492136
ALDH1A3,Mus musculus,19,Stat4,20492138,20492148
ALDH1A3,Mus musculus,19,Stat4,20492139,20492149
ALDH1A3,Mus musculus,19,HNF4A,20492185,20492194
ALDH1A3,Mus musculus,19,HNF4G,20492185,20492194
ALDH1A3,Mus musculus,19,HNF4A,20492339,20492348
ALDH1A3,Mus musculus,19,HNF4G,20492339,20492348
ALDH1A3,Mus musculus,19,HNF4A,20492348,20492357
ALDH1A3,Mus musculus,19,HNF4G,20492348,20492357
ALDH1A3,Mus musculus,19,MZF1,20492355,20492363
ALDH1A3,Mus musculus,19,Yy1,20492384,20492392
ALDH1A3,Mus musculus,19,Stat4,20492406,20492416
ALDH1A3,Mus musculus,19,MYC,20492418,20492426
ALDH1A3,Mus musculus,19,Lef1,20492434,20492442
ALDH1A3,Mus musculus,19,Stat4,20492435,20492445
ALDH1A3,Mus musculus,19,HNF4A,20492448,20492462
ALDH1A3,Mus musculus,19,Lef1,20492451,20492459
ALDH1A3,Mus musculus,19,HNF4A,20492490,20492499
ALDH1A3,Mus musculus,19,HNF4G,20492490,20492499
ALDH1A3,Mus musculus,19,Lef1,20492493,20492501
ALDH1A3,Mus musculus,19,MZF1,20492533,20492541
ALDH1A3,Mus musculus,19,Yy1,20492537,20492545
ALDH1A3,Mus musculus,19,Stat4,20492588,20492598
ALDH1A3,Mus musculus,19,Yy1,20492594,20492602
ALDH1A3,Mus musculus,19,HNF4A,20492621,20492630
ALDH1A3,Mus musculus,19,HNF4G,20492621,20492630
ALDH1A3,Mus musculus,19,MZF1,20492708,20492716
ALDH1A3,Mus musculus,19,MZF1,20492761,20492769
ALDH1A3,Mus musculus,19,Stat4,20492784,20492794
ALDH1A3,Mus musculus,19,MYC,20492797,20492805
ALDH1A3,Mus musculus,19,Lef1,20492848,20492856
ALDH1A3,Mus musculus,19,Yy1,20492872,20492880
ALDH1A3,Mus musculus,19,MZF1,20492884,20492892
ALDH1A3,Mus musculus,19,Lef1,20492906,20492914
ALDH1A3,Mus musculus,19,MZF1,20492918,20492926
ALDH1A3,Mus musculus,19,Stat4,20492924,20492934
ALDH1A3,Mus musculus,19,MZF1,20492963,20492971
ALDH1A3,Mus musculus,19,Yy1,20492985,20492993
ALDH1A3,Mus musculus,19,HNF4A,20493054,20493063
ALDH1A3,Mus musculus,19,HNF4G,20493054,20493063
ALDH1A3,Mus musculus,19,MYC,20493062,20493070
ALDH1A3,Mus musculus,19,Yy1,20493078,20493086
ALDH1A3,Mus musculus,19,HNF4A,20493183,20493192
ALDH1A3,Mus musculus,19,HNF4G,20493183,20493192
ALDH1A3,Mus musculus,19,MZF1,20493207,20493215
ALDH1A3,Mus musculus,19,Yy1,20493215,20493223
ALDH1A3,Mus musculus,19,Stat4,20493221,20493231
ALDH1A3,Mus musculus,19,Lef1,20493232,20493240
ALDH1A3,Mus musculus,19,Stat4,20493305,20493315
ALDH1A3,Mus musculus,19,Lef1,20493334,20493342
ALDH1A3,Mus musculus,19,HNF4A,20493396,20493405
ALDH1A3,Mus musculus,19,HNF4G,20493396,20493405
ALDH1A3,Mus musculus,19,HNF4A,20493429,20493438
ALDH1A3,Mus musculus,19,HNF4G,20493429,20493438
ALDH1A3,Mus musculus,19,MYC,20493435,20493443
ALDH1A3,Mus musculus,19,Stat4,20493573,20493583
ALDH1A3,Mus musculus,19,Stat4,20493574,20493584
ALDH1A3,Mus musculus,19,Lef1,20493606,20493614
ALDH1A3,Mus musculus,19,Stat4,20493613,20493623
ALDH1A3,Mus musculus,19,Stat4,20493614,20493624
ALDH1A3,Mus musculus,19,MZF1,20493621,20493629
ALDH1A3,Mus musculus,19,Lef1,20493643,20493651
ALDH1A3,Mus musculus,19,Stat4,20493833,20493843
ALDH1A3,Mus musculus,19,Stat4,20493834,20493844
ALDH1A3,Mus musculus,19,MYC,20493848,20493856
ALDH1A3,Mus musculus,19,Stat4,20493868,20493878
ALDH1A3,Mus musculus,19,Stat4,20493888,20493898
ALDH1A3,Mus musculus,19,Lef1,20493901,20493909
ALDH1A3,Mus musculus,19,MYC,20493961,20493969
ALDH1A3,Mus musculus,19,MZF1,20493994,20494002
ALDH1A3,Mus musculus,19,Stat4,20494024,20494034
ALDH1A3,Mus musculus,19,Stat4,20494025,20494035
ALDH1A3,Mus musculus,19,Stat4,20494036,20494046
ALDH1A3,Mus musculus,19,Stat4,20494054,20494064
ALDH1A3,Mus musculus,19,Stat4,20494055,20494065
ALDH1A3,Mus musculus,19,MYC,20494102,20494110
ALDH1A3,Mus musculus,19,MAFA,20494112,20494125
ALDH1A3,Mus musculus,19,HNF4A,20494114,20494123
ALDH1A3,Mus musculus,19,HNF4G,20494114,20494123
ALDH1A3,Mus musculus,19,Yy1,20494121,20494129
ALDH1A3,Mus musculus,19,Yy1,20494197,20494205
ALDH1A3,Mus musculus,19,Yy1,20494209,20494217
ALDH1A3,Mus musculus,19,Stat4,20494214,20494224
ALDH1A3,Mus musculus,19,Yy1,20494269,20494277
ALDH1A3,Mus musculus,19,Yy1,20494289,20494297
ALDH1A3,Mus musculus,19,Yy1,20494352,20494360
ALDH1A3,Mus musculus,19,Yy1,20494367,20494375
ALDH1A3,Mus musculus,19,Stat4,20494419,20494429
ALDH1A3,Mus musculus,19,Lef1,20494484,20494492
ALDH1A3,Mus musculus,19,Stat4,20494494,20494504
ALDH1A3,Mus musculus,19,Yy1,20494503,20494511
ALDH1A3,Mus musculus,19,HNF4A,20494556,20494565
ALDH1A3,Mus musculus,19,HNF4G,20494556,20494565
ALDH1A3,Mus musculus,19,MZF1,20494656,20494664
ALDH1A3,Mus musculus,19,MYC,20494710,20494718
ALDH1A3,Mus musculus,19,Stat4,20494727,20494737
ALDH1A3,Mus musculus,19,Stat4,20494747,20494757
ALDH1A3,Mus musculus,19,Stat4,20494750,20494760
ALDH1A3,Mus musculus,19,Stat4,20494751,20494761
ALDH1A3,Mus musculus,19,Yy1,20494773,20494781
ALDH1A3,Mus musculus,19,Lef1,20494803,20494811
ALDH1A3,Mus musculus,19,MYC,20494843,20494851
ALDH1A3,Mus musculus,19,MZF1,20494907,20494915
ALDH1A3,Mus musculus,19,Yy1,20494967,20494975
ALDH1A3,Mus musculus,19,HNF4A,20494972,20494981
ALDH1A3,Mus musculus,19,HNF4G,20494972,20494981
ALDH1A3,Mus musculus,19,Yy1,20495008,20495016
ALDH1A3,Mus musculus,19,HNF4A,20495044,20495053
ALDH1A3,Mus musculus,19,HNF4G,20495044,20495053
ALDH1A3,Mus musculus,19,MZF1,20495115,20495123
ALDH1A3,Mus musculus,19,Stat4,20495117,20495127
ALDH1A3,Mus musculus,19,Stat4,20495172,20495182
ALDH1A3,Mus musculus,19,MZF1,20495301,20495309
ALDH1A3,Mus musculus,19,Lef1,20495333,20495341
ALDH1A3,Mus musculus,19,Lef1,20495401,20495409
ALDH1A3,Mus musculus,19,Stat4,20495444,20495454
ALDH1A3,Mus musculus,19,Stat4,20495445,20495455
ALDH1A3,Mus musculus,19,MYC,20495459,20495467
ALDH1A3,Mus musculus,19,Lef1,20495488,20495496
ALDH1A3,Mus musculus,19,MAFA,20495516,20495529
ALDH1A3,Mus musculus,19,Lef1,20495525,20495533
ALDH1A3,Mus musculus,19,HNF4G,20495547,20495556
ALDH1A3,Mus musculus,19,Lef1,20495624,20495632
ALDH1A3,Mus musculus,19,Lef1,20495643,20495651
ALDH1A3,Mus musculus,19,Yy1,20495701,20495709
ALDH1A3,Mus musculus,19,Lef1,20495771,20495779
ALDH1A3,Mus musculus,19,Stat4,20495784,20495794
ALDH1A3,Mus musculus,19,Yy1,20495796,20495804
ALDH1A3,Mus musculus,19,HNF4A,20495834,20495843
ALDH1A3,Mus musculus,19,HNF4G,20495834,20495843
ALDH1A3,Mus musculus,19,HNF4A,20495919,20495928
ALDH1A3,Mus musculus,19,HNF4G,20495919,20495928
ALDH1A3,Mus musculus,19,Stat4,20495923,20495933
ALDH1A3,Mus musculus,19,Stat4,20495943,20495953
ALDH1A3,Mus musculus,19,Lef1,20495959,20495967
ALDH1A3,Mus musculus,19,Lef1,20496052,20496060
ALDH1A3,Mus musculus,19,Lef1,20496116,20496124
ALDH1A3,Mus musculus,19,Yy1,20496160,20496168
ALDH1A3,Mus musculus,19,Stat4,20496169,20496179
ALDH1A3,Mus musculus,19,Stat4,20496173,20496183
ALDH1A3,Mus musculus,19,Stat4,20496174,20496184
ALDH1A3,Mus musculus,19,Stat4,20496201,20496211
ALDH1A3,Mus musculus,19,Lef1,20496204,20496212
ALDH1A3,Mus musculus,19,Stat4,20496287,20496297
ALDH1A3,Mus musculus,19,Stat4,20496325,20496335
ALDH1A3,Mus musculus,19,Stat4,20496326,20496336
ALDH1A3,Mus musculus,19,HNF4A,20496384,20496393
ALDH1A3,Mus musculus,19,HNF4G,20496384,20496393
ALDH1A3,Mus musculus,19,Lef1,20496414,20496422
ALDH1A3,Mus musculus,19,HNF4A,20496419,20496428
ALDH1A3,Mus musculus,19,HNF4G,20496419,20496428
ALDH1A3,Mus musculus,19,MZF1,20496465,20496473
ALDH1A3,Mus musculus,19,HNF4A,20496487,20496496
ALDH1A3,Mus musculus,19,HNF4G,20496487,20496496
ALDH1A3,Mus musculus,19,Stat4,20496520,20496530
ALDH1A3,Mus musculus,19,Stat4,20496528,20496538
ALDH1A3,Mus musculus,19,Stat4,20496529,20496539
ALDH1A3,Mus musculus,19,Stat4,20496571,20496581
ALDH1A3,Mus musculus,19,HNF4A,20496602,20496611
ALDH1A3,Mus musculus,19,HNF4G,20496602,20496611
ALDH1A3,Mus musculus,19,HNF4A,20496640,20496649
ALDH1A3,Mus musculus,19,HNF4G,20496640,20496649
ALDH1A3,Mus musculus,19,Yy1,20496676,20496684
ALDH1A3,Mus musculus,19,Stat4,20496682,20496692
ALDH1A3,Mus musculus,19,Stat4,20496699,20496709
ALDH1A3,Mus musculus,19,Yy1,20496812,20496820
